Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type
1500.0,3,3.0,Furnished,"Capital Apartment, Vasundhara Enclave",2.0,15000000,Ready_to_move,Resale,Apartment
1050.0,2,2.0,Semi-Furnished,"Hindon Apartment, Vasundhara Enclave",1.0,10000000,Ready_to_move,Resale,Apartment
1350.0,3,3.0,Semi-Furnished,"Gobind Apartment, Vasundhara Enclave",1.0,11000000,Ready_to_move,Resale,Apartment
1500.0,2,2.0,Furnished,"Godrej South Estate, Okhla",2.0,24700000,Almost_ready,New_Property,Apartment
976.0,2,2.0,Furnished,"Godrej South Estate, Okhla",2.0,24900000,Almost_ready,New_Property,Apartment
540.0,2,1.0,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1.0,3600000,Ready_to_move,New_Property,Builder_Floor
450.0,1,1.0,Semi-Furnished,"Batla House, Okhla",1.0,1700000,Ready_to_move,New_Property,Builder_Floor
900.0,2,2.0,Unfurnished,"Sukhdev Vihar, Okhla",1.0,11000000,Ready_to_move,Resale,Apartment
2500.0,4,4.0,Semi-Furnished,"Sukhdev Vihar, Okhla",2.0,75000000,Ready_to_move,Resale,Builder_Floor
979.5149,2,2.0,Unfurnished,"Godrej South Estate, Okhla Phase 1",1.0,24800000,Almost_ready,New_Property,Apartment
945.0,2,2.0,Semi-Furnished,"Godrej South Estate, Okhla Phase 1",1.0,24900000,Almost_ready,New_Property,Apartment
976.0,2,2.0,Unfurnished,"Godrej South Estate, Okhla Phase 1",2.0,24900000,Almost_ready,New_Property,Apartment
1531.0,2,2.0,Unfurnished,"Godrej South Estate, Okhla",2.0,25900000,Almost_ready,New_Property,Apartment
1000.0,2,2.0,Unfurnished,"Sukhdev Vihar, Okhla",2.0,11700000,Ready_to_move,Resale,Builder_Floor
750.0,3,2.0,Furnished,"Sukhdev Vihar, Okhla",2.0,13500000,Ready_to_move,Resale,Apartment
900.0,3,2.0,Furnished,"Abul Fazal Enclave Part-II, Okhla",1.0,5500000,Ready_to_move,Resale,Builder_Floor
1512.0,2,2.0,Unfurnished,"Godrej South Estate, Okhla",1.0,30000000,Almost_ready,New_Property,Apartment
35.0,3,2.0,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",2.0,4950000,Ready_to_move,Resale,Apartment
1500.0,3,2.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,16000000,Ready_to_move,Resale,Apartment
2907.0,4,4.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,30000000,Ready_to_move,Resale,Apartment
750.0,2,2.0,Semi-Furnished,"Abul Fazal Enclave Part-II, Okhla",1.0,3800000,Ready_to_move,Resale,Builder_Floor
2518.7526,4,5.0,Unfurnished,"Godrej South Estate, Okhla Phase 1",2.0,68900000,Almost_ready,New_Property,Apartment
588.0,2,2.0,Unfurnished,"Jamia Nagar, Okhla",2.0,1800000,Ready_to_move,New_Property,Apartment
540.0,2,1.0,Unfurnished,"Zakir Nagar, New Friends Colony",2.0,1500000,Ready_to_move,Resale,Builder_Floor
1100.0,3,3.0,Semi-Furnished,"Sukhdev Vihar, Okhla",2.0,12500000,Ready_to_move,Resale,Apartment
550.0,2,1.0,Semi-Furnished,"Batla House, Okhla",2.0,1600000,Ready_to_move,Resale,Apartment
750.0,3,2.0,Semi-Furnished,"Batla House Project, Batla House, Okhla",1.0,2400000,Ready_to_move,Resale,Builder_Floor
1260.0,3,2.0,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1.0,7000000,Ready_to_move,Resale,Builder_Floor
675.0,2,2.0,Unfurnished,"Abul Fazal Enclave Part-II, Okhla",1.0,3100000,Ready_to_move,Resale,Builder_Floor
810.0,2,2.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,14500000,Ready_to_move,Resale,Apartment
3150.0,4,5.0,Semi-Furnished,"Sukhdev Vihar, Okhla",3.0,61500000,Ready_to_move,New_Property,Builder_Floor
2000.0,4,4.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,27500000,Ready_to_move,Resale,Builder_Floor
1775.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,25500000,Almost_ready,New_Property,Apartment
1252.0,2,2.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,18500000,Almost_ready,New_Property,Apartment
2000.0,4,4.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,39700000,Almost_ready,New_Property,Apartment
530.0,4,1.0,Semi-Furnished,"Dev Nagar, Karol Bagh",1.0,6800000,Ready_to_move,Resale,Apartment
1332.0,3,2.0,Semi-Furnished,Other,1.0,6540000,Ready_to_move,Resale,Builder_Floor
1017.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,22000000,Ready_to_move,New_Property,Apartment
987.0,2,2.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,17000000,Ready_to_move,New_Property,Apartment
1912.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,27500000,Almost_ready,New_Property,Apartment
5236.0,5,7.0,Unfurnished,"The Amaryllis, Karol Bagh",3.0,73700000,Almost_ready,New_Property,Apartment
2805.0,4,4.0,Unfurnished,"The Amaryllis, Karol Bagh",2.0,52300000,Almost_ready,Resale,Apartment
1500.0,3,3.0,Unfurnished,"DDA Mig Flat, Prasad Nagar, Karol Bagh",2.0,16000000,Ready_to_move,Resale,Apartment
1280.0,3,3.0,Furnished,Karol Bagh,2.0,15000000,Ready_to_move,Resale,Builder_Floor
675.0,2,2.0,Semi-Furnished,Karol Bagh,1.0,10000000,Ready_to_move,Resale,Builder_Floor
576.0,2,2.0,Unfurnished,"Prasad Nagar, Karol Bagh",1.0,5000000,Ready_to_move,Resale,Apartment
1206.0,3,3.0,Semi-Furnished,Karol Bagh,1.0,20000000,Ready_to_move,Resale,Builder_Floor
1143.0,2,2.0,Unfurnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1.0,16000000,Ready_to_move,Resale,Apartment
345.0,1,1.0,Semi-Furnished,Karol Bagh,1.0,5500000,Ready_to_move,Resale,Builder_Floor
720.0,2,1.0,Semi-Furnished,"Dev Nagar, Karol Bagh",1.0,7000000,Ready_to_move,Resale,Builder_Floor
468.0,2,2.0,Unfurnished,Karol Bagh,1.0,4100000,Ready_to_move,Resale,Builder_Floor
1600.0,3,3.0,Semi-Furnished,Karol Bagh,1.0,24000000,Ready_to_move,New_Property,Builder_Floor
950.0,2,2.0,Furnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1.0,12500000,Ready_to_move,Resale,Apartment
535.0,2,1.0,Furnished,"Dev Nagar, Karol Bagh",1.0,3900000,Ready_to_move,New_Property,Apartment
1200.0,3,2.0,Semi-Furnished,Karol Bagh,1.0,14500000,Ready_to_move,Resale,Builder_Floor
1501.0,3,2.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,20000000,Almost_ready,Resale,Apartment
1135.0,3,3.0,Furnished,"The Amaryllis, Karol Bagh",2.0,24500000,Almost_ready,Resale,Apartment
1200.0,3,2.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,20900000,Almost_ready,Resale,Apartment
2200.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,43100000,Ready_to_move,New_Property,Apartment
1240.0,3,3.0,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1.0,18000000,Ready_to_move,Resale,Apartment
3002.0,4,5.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,50000000,Ready_to_move,Resale,Apartment
1350.0,3,2.0,Unfurnished,"New Moti Nagar, Kirti Nagar",1.0,18500000,Ready_to_move,Resale,Apartment
2300.0,4,5.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",3.0,46500000,Ready_to_move,New_Property,Apartment
1429.0,3,3.0,Unfurnished,"New Moti Nagar, Kirti Nagar",2.0,17500000,Ready_to_move,Resale,Apartment
2430.0,4,5.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.0,42500000,Ready_to_move,Resale,Apartment
1450.0,3,3.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,15500000,Ready_to_move,New_Property,Apartment
1250.0,2,2.0,Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,15000000,Ready_to_move,Resale,Apartment
2800.0,4,4.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,40000000,Ready_to_move,Resale,Apartment
1646.0,3,3.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.0,20000000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",1.0,6700000,Ready_to_move,Resale,Apartment
1250.0,3,2.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.0,16000000,Ready_to_move,Resale,Apartment
900.0,3,2.0,Unfurnished,"New Moti Nagar, Kirti Nagar",1.0,8000000,Ready_to_move,Resale,Builder_Floor
1590.0,3,2.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,25000000,Ready_to_move,New_Property,Apartment
990.0,3,2.0,Unfurnished,"New Moti Nagar, Kirti Nagar",2.0,25000000,Ready_to_move,Resale,Apartment
2282.0,4,5.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,37500000,Ready_to_move,Resale,Apartment
1260.0,3,3.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.0,25000000,Ready_to_move,Resale,Apartment
1457.0,3,3.0,Unfurnished,"New Moti Nagar, Kirti Nagar",1.0,23000000,Ready_to_move,Resale,Apartment
1400.0,3,2.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.0,17500000,Ready_to_move,Resale,Apartment
2175.0,4,4.0,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1.0,44000000,Ready_to_move,Resale,Apartment
1450.0,3,3.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,15000000,Ready_to_move,New_Property,Apartment
2800.0,4,5.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,42500000,Ready_to_move,Resale,Apartment
861.112,2,2.0,Furnished,"New Moti Nagar, Kirti Nagar",2.0,5000000,Ready_to_move,Resale,Builder_Floor
2282.0,4,5.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,38000000,Ready_to_move,Resale,Apartment
1753.0,3,3.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.0,19000000,Ready_to_move,Resale,Apartment
2659.0,4,5.0,Unfurnished,"New Moti Nagar, Kirti Nagar",3.0,43500000,Ready_to_move,Resale,Apartment
1550.0,3,2.0,Unfurnished,"New Moti Nagar, Kirti Nagar",3.0,19500000,Ready_to_move,Resale,Apartment
1470.0,3,2.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,14200000,Ready_to_move,New_Property,Apartment
702.0,3,2.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.0,14200000,Ready_to_move,Resale,Apartment
1138.0,2,2.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.0,13500000,Ready_to_move,New_Property,Apartment
1600.0,3,3.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,21000000,Ready_to_move,New_Property,Builder_Floor
1600.0,3,3.0,Semi-Furnished,Sheikh Sarai Phase 1,1.0,22500000,Ready_to_move,Resale,Builder_Floor
1250.0,2,4.0,Semi-Furnished,Sheikh Sarai,1.0,19000000,Ready_to_move,Resale,Builder_Floor
810.0,3,2.0,Semi-Furnished,Sheikh Sarai Phase 2,1.0,7500000,Ready_to_move,Resale,Builder_Floor
585.0,2,2.0,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1.0,4000000,Ready_to_move,Resale,Builder_Floor
1700.0,3,3.0,Unfurnished,"Savitri Nagar Village, Sheikh Sarai",2.0,8000000,Ready_to_move,Resale,Builder_Floor
1800.0,3,4.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,19000000,Ready_to_move,Resale,Apartment
600.0,1,1.0,Unfurnished,Sheikh Sarai Phase 2,2.0,7000000,Ready_to_move,New_Property,Apartment
1250.0,3,3.0,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1.0,5800000,Ready_to_move,New_Property,Builder_Floor
600.0,3,2.0,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1.0,8000000,Ready_to_move,Resale,Builder_Floor
1600.0,3,4.0,Unfurnished,Sheikh Sarai Phase 1,1.0,18800000,Ready_to_move,Resale,Apartment
1100.0,3,2.0,Semi-Furnished,"Panchsheel Vihar, Sheikh Sarai",1.0,6000000,Ready_to_move,New_Property,Builder_Floor
450.0,1,1.0,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1.0,2200000,Ready_to_move,New_Property,Apartment
855.0,3,2.0,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1.0,6500000,Ready_to_move,Resale,Builder_Floor
1291.668,3,2.0,Unfurnished,Sheikh Sarai Phase 1,1.0,23500000,Ready_to_move,Resale,Apartment
1300.0,2,2.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,16000000,Ready_to_move,Resale,Apartment
1350.0,3,3.0,Unfurnished,Sheikh Sarai Phase 1,2.0,20000000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Unfurnished,Sheikh Sarai Phase 1,2.0,5500000,Ready_to_move,New_Property,Builder_Floor
850.0,2,2.0,Semi-Furnished,Sheikh Sarai Phase 1,1.0,13500000,Ready_to_move,Resale,Apartment
1650.0,3,3.0,Semi-Furnished,Sheikh Sarai Phase 1,1.0,22500000,Ready_to_move,Resale,Builder_Floor
650.0,2,2.0,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1.0,3800000,Ready_to_move,Resale,Apartment
630.0,2,2.0,Semi-Furnished,"Apna Apartments, Savitri Nagar Village, Sheikh Sarai",1.0,4600000,Ready_to_move,Resale,Builder_Floor
1250.0,2,1.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,17500000,Ready_to_move,Resale,Apartment
1800.0,4,3.0,Furnished,"Panchsheel Vihar, Sheikh Sarai",2.0,5500000,Ready_to_move,New_Property,Builder_Floor
1500.0,3,3.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,22500000,Ready_to_move,Resale,Builder_Floor
1100.0,2,2.0,Semi-Furnished,Sheikh Sarai Phase 1,1.0,12500000,Ready_to_move,Resale,Apartment
1400.0,3,2.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,19000000,Ready_to_move,Resale,Apartment
1300.0,2,2.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,15500000,Ready_to_move,Resale,Apartment
1100.0,2,2.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,13500000,Ready_to_move,Resale,Apartment
1600.0,3,3.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,21000000,Ready_to_move,Resale,Apartment
2250.0,4,4.0,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh West",2.0,50000000,Ready_to_move,New_Property,Builder_Floor
2592.0,4,3.0,Unfurnished,Punjabi Bagh,2.0,42500000,Ready_to_move,Resale,Builder_Floor
1800.0,4,4.0,Unfurnished,Punjabi Bagh West,2.0,45500000,Almost_ready,New_Property,Builder_Floor
1700.0,3,3.0,Semi-Furnished,Punjabi Bagh,2.0,23000000,Ready_to_move,Resale,Builder_Floor
1640.0,3,3.0,Unfurnished,Punjabi Bagh West,1.0,12000000,Ready_to_move,Resale,Apartment
2572.0,3,3.0,Furnished,Punjabi Bagh West,4.0,35000000,Ready_to_move,Resale,Apartment
2100.0,3,3.0,Semi-Furnished,"Punjabi Bagh Enclave, Shivaji Park, Punjabi Bagh",1.0,25000000,Ready_to_move,Resale,Builder_Floor
1620.0,3,3.0,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1.0,29000000,Ready_to_move,New_Property,Builder_Floor
2500.0,4,4.0,Semi-Furnished,Punjabi Bagh West,2.0,80000000,Ready_to_move,New_Property,Builder_Floor
2250.0,3,3.0,Semi-Furnished,Punjabi Bagh West,2.0,20500000,Ready_to_move,Resale,Apartment
2445.0,4,4.0,Semi-Furnished,"DLF Capitals Phase III, Shivaji Park, Punjabi Bagh",1.0,52500000,Ready_to_move,Resale,Apartment
2250.0,4,4.0,Unfurnished,Punjabi Bagh,2.0,37500000,Ready_to_move,New_Property,Builder_Floor
800.0,2,2.0,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh West",2.0,7500000,Ready_to_move,Resale,Apartment
1450.0,3,3.0,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh",2.0,32500000,Ready_to_move,Resale,Builder_Floor
1440.0,3,3.0,Unfurnished,"Punjabi Bagh Extension, Punjabi Bagh",2.0,24500000,Ready_to_move,Resale,Builder_Floor
5220.0,5,5.0,Unfurnished,Punjabi Bagh West,2.0,65000000,Ready_to_move,Resale,Builder_Floor
1800.0,3,3.0,Semi-Furnished,Punjabi Bagh,2.0,27500000,Ready_to_move,New_Property,Builder_Floor
4455.0,5,5.0,Semi-Furnished,Punjabi Bagh West,1.0,115000000,Almost_ready,New_Property,Builder_Floor
195.0,3,3.0,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1.0,28000000,Almost_ready,New_Property,Builder_Floor
807.2925,2,1.0,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1.0,8000000,Ready_to_move,Resale,Builder_Floor
3500.0,4,4.0,Furnished,Punjabi Bagh West,3.0,75100000,Ready_to_move,New_Property,Builder_Floor
1000.0,2,2.0,Semi-Furnished,"Punjabi Bagh Enclave, Madipur, Punjabi Bagh",1.0,7800000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Semi-Furnished,"Bhagwan Das Nagar, Punjabi Bagh",1.0,15000000,Ready_to_move,Resale,Builder_Floor
1800.0,3,3.0,Furnished,Punjabi Bagh East,1.0,27500000,Ready_to_move,Resale,Builder_Floor
17010.0,3,3.0,Semi-Furnished,Punjabi Bagh West,2.0,25000000,Ready_to_move,Resale,Builder_Floor
2340.0,4,4.0,Semi-Furnished,Punjabi Bagh East,1.0,26000000,Ready_to_move,Resale,Builder_Floor
1350.0,3,3.0,Unfurnished,Punjabi Bagh East,1.0,23500000,Ready_to_move,Resale,Apartment
464.0,3,1.0,Unfurnished,"Bhagwan Das Nagar, Punjabi Bagh",1.0,4200000,Ready_to_move,Resale,Builder_Floor
954.0,2,2.0,Unfurnished,Punjabi Bagh East,1.0,10000000,Ready_to_move,Resale,Builder_Floor
1155.0,2,2.0,Semi-Furnished,"Pal Mohan Apartments, Punjabi Bagh",1.0,18500000,Ready_to_move,Resale,Builder_Floor
500.0,2,2.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,3300000,Ready_to_move,New_Property,Builder_Floor
700.0,2,2.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,3800000,Ready_to_move,New_Property,Builder_Floor
900.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,7000000,Ready_to_move,New_Property,Builder_Floor
1260.0,3,3.0,Semi-Furnished,Kalkaji,2.0,16500000,Ready_to_move,Resale,Builder_Floor
950.0,3,2.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,8000000,Ready_to_move,New_Property,Apartment
405.0,1,1.0,Unfurnished,"DDA LIG Flat, Kalkaji",1.0,5600000,Ready_to_move,Resale,Builder_Floor
1800.0,2,2.0,Furnished,Kalkaji,1.0,21000000,Ready_to_move,Resale,Builder_Floor
1300.0,3,3.0,Semi-Furnished,Kalkaji,2.0,21000000,Ready_to_move,Resale,Builder_Floor
1000.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",2.0,8600000,Ready_to_move,New_Property,Apartment
900.0,3,2.0,Semi-Furnished,"Giri Nagar, KalkaJi",2.0,6600000,Ready_to_move,Resale,Apartment
1800.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",2.0,14000000,Ready_to_move,Resale,Builder_Floor
720.0,2,2.0,Unfurnished,"Govindpuri Extension, Kalkaji",2.0,4700000,Ready_to_move,Resale,Builder_Floor
1485.0,3,3.0,Unfurnished,"Rishi Apartment, Kalkaji",1.0,30000000,Ready_to_move,Resale,Apartment
1600.0,3,3.0,Semi-Furnished,Kalkaji,2.0,26000000,Ready_to_move,Resale,Builder_Floor
1200.0,2,2.0,Furnished,"Deshbandhu Apartments, Kalkaji",2.0,18500000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Semi-Furnished,"Dda Janta Flats, Kalkaji",2.0,6500000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Unfurnished,Kalkaji,2.0,15000000,Ready_to_move,Resale,Apartment
800.0,2,2.0,Semi-Furnished,Kalkaji,1.0,8000000,Ready_to_move,Resale,Builder_Floor
1150.0,2,3.0,Semi-Furnished,"Deshbandhu Apartments, Kalkaji",2.0,16100000,Ready_to_move,Resale,Apartment
900.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,6800000,Ready_to_move,New_Property,Builder_Floor
1070.0,3,2.0,Furnished,Kalkaji Extention,1.0,6800000,Ready_to_move,Resale,Apartment
1050.0,2,2.0,Unfurnished,Kalkaji Extention,1.0,9000000,Ready_to_move,Resale,Apartment
1000.0,2,2.0,Semi-Furnished,Kalkaji,1.0,18000000,Ready_to_move,Resale,Builder_Floor
1550.0,3,3.0,Unfurnished,"Mandakini Enclave Project, Kalkaji",2.0,27500000,Ready_to_move,Resale,Builder_Floor
1300.0,3,2.0,Unfurnished,"Deshbandhu Apartments, Kalkaji",1.0,13500000,Ready_to_move,Resale,Apartment
810.0,2,2.0,Semi-Furnished,Kalkaji,1.0,14000000,Ready_to_move,New_Property,Builder_Floor
900.0,2,2.0,Furnished,Kalkaji,1.0,9000000,Ready_to_move,Resale,Builder_Floor
1200.0,2,2.0,Unfurnished,"Deshbandhu Apartments, Kalkaji",1.0,16000000,Ready_to_move,Resale,Apartment
1000.0,2,3.0,Semi-Furnished,Kalkaji Extention,1.0,11000000,Ready_to_move,Resale,Apartment
720.0,2,2.0,Unfurnished,"Govindpuri Extension, Kalkaji",1.0,5500000,Almost_ready,New_Property,Builder_Floor
2520.0,3,3.0,Unfurnished,Hauz Khas,1.0,47500000,Ready_to_move,New_Property,Builder_Floor
1700.0,3,4.0,Unfurnished,Hauz Khas,2.0,45000000,Ready_to_move,New_Property,Builder_Floor
1800.0,3,3.0,Semi-Furnished,Hauz Khas,2.0,43500000,Ready_to_move,New_Property,Builder_Floor
6000.0,5,5.0,Semi-Furnished,"Hauz Khas Apartment, Hauz Khas Enclave, Hauz Khas",3.0,180000000,Ready_to_move,New_Property,Apartment
1800.0,4,4.0,Semi-Furnished,Hauz Khas,2.0,80000000,Ready_to_move,New_Property,Builder_Floor
2000.0,3,3.0,Unfurnished,"Sarva Priya Apartment, Hauz Khas",2.0,37500000,Ready_to_move,Resale,Apartment
2066.0,4,4.0,Unfurnished,Hauz Khas,2.0,60000000,Almost_ready,New_Property,Builder_Floor
2050.0,3,3.0,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2.0,71000000,Ready_to_move,New_Property,Builder_Floor
1100.0,3,3.0,Unfurnished,"Safdarjung Development Area, Hauz Khas",2.0,18500000,Ready_to_move,Resale,Apartment
4500.0,4,4.0,Semi-Furnished,Hauz Khas,2.0,70000000,Ready_to_move,New_Property,Builder_Floor
4500.0,4,5.0,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2.0,85000000,Ready_to_move,New_Property,Builder_Floor
6500.0,4,5.0,Unfurnished,"Mayfair garden, Hauz Khas",3.0,190000000,Ready_to_move,New_Property,Builder_Floor
4350.0,4,6.0,Semi-Furnished,"Orchid Metropolis, Hauz Khas",2.0,135000000,Ready_to_move,New_Property,Apartment
1750.0,3,3.0,Unfurnished,Hauz Khas,2.0,35000000,Ready_to_move,Resale,Builder_Floor
3600.0,4,4.0,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",2.0,65000000,Almost_ready,New_Property,Builder_Floor
1200.0,2,2.0,Furnished,"Hauz Khas Enclave, Hauz Khas",1.0,27500000,Ready_to_move,Resale,Builder_Floor
1500.0,3,4.0,Unfurnished,Hauz Khas,2.0,45000000,Ready_to_move,Resale,Builder_Floor
2250.0,4,4.0,Unfurnished,"Hauz Khas Enclave, Hauz Khas",3.0,100000000,Ready_to_move,New_Property,Builder_Floor
1800.0,3,4.0,Semi-Furnished,Hauz Khas,2.0,47000000,Ready_to_move,New_Property,Builder_Floor
1600.0,3,4.0,Semi-Furnished,Hauz Khas,2.0,27500000,Ready_to_move,Resale,Builder_Floor
2800.0,4,5.0,Semi-Furnished,Hauz Khas,3.0,70000000,Ready_to_move,New_Property,Builder_Floor
1700.0,3,3.0,Semi-Furnished,"Sarva Priya Apartment, Hauz Khas",1.0,36500000,Ready_to_move,Resale,Apartment
2400.0,4,5.0,Unfurnished,"Hauz Khas Enclave, Hauz Khas",1.0,65000000,Ready_to_move,Resale,Builder_Floor
1980.0,3,4.0,Unfurnished,"Sarva Priya Apartment, Hauz Khas",1.0,35000000,Almost_ready,New_Property,Apartment
2100.0,4,5.0,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",1.0,56000000,Ready_to_move,New_Property,Builder_Floor
5400.0,4,4.0,Unfurnished,"Hauz Khas Enclave, Hauz Khas",2.0,110000000,Ready_to_move,Resale,Builder_Floor
1250.0,3,3.0,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1.0,24000000,Ready_to_move,Resale,Builder_Floor
2300.0,4,4.0,Semi-Furnished,Hauz Khas,1.0,102500000,Ready_to_move,New_Property,Builder_Floor
2700.0,4,4.0,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2.0,100000000,Ready_to_move,New_Property,Builder_Floor
1450.0,3,3.0,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1.0,45000000,Ready_to_move,New_Property,Builder_Floor
2097.0,3,3.0,Unfurnished,Chittaranjan Park,1.0,29000000,Ready_to_move,Resale,Builder_Floor
1250.0,3,3.0,Semi-Furnished,"Arya Chittaranjan Park, Chittaranjan Park",1.0,25500000,Almost_ready,New_Property,Builder_Floor
1600.0,3,3.0,Semi-Furnished,Chittaranjan Park,2.0,33500000,Ready_to_move,New_Property,Builder_Floor
2600.0,4,5.0,Semi-Furnished,Chittaranjan Park,3.0,62500000,Ready_to_move,New_Property,Builder_Floor
1700.0,3,3.0,Semi-Furnished,Chittaranjan Park,2.0,47500000,Ready_to_move,New_Property,Builder_Floor
1116.0,3,3.0,Semi-Furnished,Chittaranjan Park,1.0,14700000,Ready_to_move,Resale,Builder_Floor
1070.0,2,3.0,Semi-Furnished,Chittaranjan Park,1.0,18000000,Ready_to_move,New_Property,Builder_Floor
1200.0,3,3.0,Semi-Furnished,Chittaranjan Park,1.0,22500000,Ready_to_move,New_Property,Builder_Floor
1200.0,3,3.0,Unfurnished,Chittaranjan Park,1.0,22000000,Ready_to_move,New_Property,Builder_Floor
1200.0,3,3.0,Semi-Furnished,Chittaranjan Park,1.0,22200000,Ready_to_move,New_Property,Builder_Floor
1450.0,3,3.0,Semi-Furnished,Chittaranjan Park,1.0,22500000,Ready_to_move,Resale,Builder_Floor
1000.0,2,2.0,Semi-Furnished,Chittaranjan Park,1.0,7500000,Ready_to_move,Resale,Apartment
